1,1,121.95,335.41,133.13,57.539999999999964,1,1,1.0
1,2,207.7,251.36,95.32999999999998,40.05000000000001,1,1,1.0
1,3,734.58,267.72,71.07999999999993,37.799999999999955,1,1,1.0
2,1,97.56,338.82,135.97,59.04000000000002,1,1,1.0
2,2,207.71,251.39,95.31999999999996,40.06,1,1,1.0
2,3,720.09,269.36,72.42999999999995,38.579999999999984,1,1,1.0
3,1,73.17,342.23,138.8,60.539999999999964,1,1,1.0
3,2,207.73,251.41,95.29999999999998,40.07000000000002,1,1,1.0
3,3,705.59,270.99,73.77999999999997,39.379999999999995,1,1,1.0
4,1,48.78,345.64,141.63,62.03000000000003,1,1,1.0
4,2,207.74,251.44,95.28999999999996,40.06999999999999,1,1,1.0
4,3,691.09,272.63,75.13,40.170000000000016,1,1,1.0
5,1,24.39,349.05,144.47000000000003,63.52999999999997,1,1,1.0
5,2,207.76,251.47,95.26999999999998,40.08000000000001,1,1,1.0
5,3,676.59,274.26,76.49000000000001,40.97000000000003,1,1,1.0
6,1,0.0,352.45,147.3,65.04000000000002,1,1,1.0
6,2,207.77,251.49,95.25999999999996,40.089999999999975,1,1,1.0
6,3,662.09,275.9,77.83999999999992,41.76000000000005,1,1,1.0
7,1,0.0,355.86,121.04,66.52999999999997,1,1,1.0
7,2,207.79,251.52,95.23999999999998,40.099999999999994,1,1,1.0
7,3,647.6,277.54,79.18999999999994,42.549999999999955,1,1,1.0
8,1,0.0,359.27,98.7,68.03000000000003,1,1,1.0
8,2,207.81,251.55,95.21999999999997,40.099999999999966,1,1,1.0
8,3,633.1,279.17,80.53999999999996,43.339999999999975,1,1,1.0
9,1,0.0,362.68,72.62,57.54000000000002,1,1,1.0
9,2,207.82,251.57,95.20999999999998,40.120000000000005,1,1,1.0
9,3,618.6,280.81,81.88999999999999,44.129999999999995,1,1,1.0
10,1,1.5,366.08,48.31,57.54000000000002,1,1,1.0
10,2,207.84,251.6,95.18999999999997,40.12000000000003,1,1,1.0
10,3,604.1,282.44,83.25,44.93000000000001,1,1,1.0
11,1,0.5,369.49,26.5,57.539999999999964,1,1,1.0
11,2,207.85,251.63,95.17999999999998,40.120000000000005,1,1,1.0
11,3,589.61,284.08,84.59000000000003,45.72000000000003,1,1,1.0
12,2,207.87,251.66,95.15999999999997,40.130000000000024,1,1,1.0
12,3,572.92,286.4,86.22000000000003,46.64000000000004,1,1,1.0
13,2,207.88,251.68,95.14999999999998,40.139999999999986,1,1,1.0
13,3,556.24,288.73,87.84000000000003,47.549999999999955,1,1,1.0
14,2,207.9,251.71,95.12999999999997,40.150000000000006,1,1,1.0
14,3,539.56,291.06,89.46000000000004,48.45999999999998,1,1,1.0
15,2,207.91,251.74,95.11999999999998,40.14999999999998,1,1,1.0
15,3,522.88,293.38,91.08000000000004,49.379999999999995,1,1,1.0
16,2,207.93,251.76,95.09999999999997,40.170000000000016,1,1,1.0
16,3,506.2,295.71,92.69999999999999,50.29000000000002,1,1,1.0
17,2,207.94,251.79,95.08999999999997,40.16999999999999,1,1,1.0
17,3,489.52,298.03,94.32000000000005,51.210000000000036,1,1,1.0
18,2,207.96,251.82,95.06999999999996,40.170000000000016,1,1,1.0
18,3,472.83,300.36,95.94999999999999,52.120000000000005,1,1,1.0
19,2,207.97,251.84,95.05999999999997,40.18999999999997,1,1,1.0
19,3,456.15,302.68,97.57000000000005,53.04000000000002,1,1,1.0
20,2,207.99,251.87,95.03999999999996,40.19,1,1,1.0
20,3,439.47,305.01,99.18999999999994,53.94999999999999,1,1,1.0
21,2,208.01,251.9,95.01999999999998,40.20000000000002,1,1,1.0
21,3,422.79,307.33,100.81,54.870000000000005,1,1,1.0
22,2,208.02,251.92,95.00999999999996,40.21000000000001,1,1,1.0
22,3,402.69,310.57,103.07999999999998,56.0,1,1,1.0
23,2,208.04,251.95,94.98999999999998,40.210000000000036,1,1,1.0
23,3,382.59,313.8,105.35000000000002,57.139999999999986,1,1,1.0
24,2,208.05,251.98,94.97999999999996,40.22,1,1,1.0
24,3,362.49,317.03,107.62,58.28000000000003,1,1,1.0
25,2,208.07,252.0,94.95999999999998,40.23000000000002,1,1,1.0
25,3,342.39,320.27,109.88999999999999,59.410000000000025,1,1,1.0
26,2,208.08,252.03,94.94999999999996,40.23999999999998,1,1,1.0
26,3,322.3,323.5,112.14999999999998,60.55000000000001,1,1,1.0
27,2,208.1,252.06,94.92999999999998,40.24000000000001,1,1,1.0
27,3,302.2,326.73,114.42000000000002,61.69,1,1,1.0
28,2,208.11,252.09,94.91999999999996,40.24999999999997,1,1,1.0
28,3,282.1,329.96,116.69,62.83000000000004,1,1,1.0
29,2,208.13,252.11,94.89999999999998,40.25999999999999,1,1,1.0
29,3,262.0,333.2,118.95999999999998,63.960000000000036,1,1,1.0
30,2,208.14,252.14,94.88999999999999,40.25999999999999,1,1,1.0
30,3,241.9,336.43,121.22999999999999,65.09999999999997,1,1,1.0
31,2,208.16,252.17,94.86999999999998,40.27000000000001,1,1,1.0
31,3,221.8,339.66,123.5,66.23999999999995,1,1,1.0
32,2,208.17,252.19,94.85999999999999,40.28000000000003,1,1,1.0
32,3,199.62,343.86,123.65999999999997,67.63,1,1,1.0
33,2,208.19,252.22,94.83999999999997,40.28999999999999,1,1,1.0
33,3,177.44,348.05,123.82,69.02999999999997,1,1,1.0
34,2,208.21,252.25,94.81999999999996,40.29000000000002,1,1,1.0
34,3,155.26,352.25,123.98000000000002,70.42000000000002,1,1,1.0
35,2,208.22,252.27,94.80999999999997,40.29999999999998,1,1,1.0
35,3,133.08,356.44,124.14000000000001,71.82,1,1,1.0
36,2,208.24,252.3,94.78999999999996,40.31,1,1,1.0
36,3,110.9,360.63,124.29999999999998,73.22000000000003,1,1,1.0
